frame,time_s,found,method,score,sigma_mm,sticker_x_mm,sticker_y_mm,heading_deg,box1_x_mm,box1_y_mm,box2_x_mm,box2_y_mm,box3_x_mm,box3_y_mm,box4_x_mm,box4_y_mm,sticker_height_mm,pitch_deg,roll_deg,plane_fit,stick1_x_mm,stick1_y_mm,stick2_x_mm,stick2_y_mm,stick3_x_mm,stick3_y_mm,stick4_x_mm,stick4_y_mm,wheel_fl_x_mm,wheel_fl_y_mm,wheel_fr_x_mm,wheel_fr_y_mm,wheel_rl_x_mm,wheel_rl_y_mm,wheel_rr_x_mm,wheel_rr_y_mm,1_mm,1_hit,2_mm,2_hit,3_mm,3_hit,4_mm,4_hit
3177,158.8500,1,hybrid:ecc,0.8875,0.190,372.3,2586.5,-90.431,1170.9,93.4,-559.1,106.5,-524.2,4736.3,1205.7,4723.3,1450.0,,,planar,-28.0,2088.1,771.9,2087.5,772.5,3085.0,-27.3,3085.5,1177.7,993.4,-552.3,1006.4,1199.3,3873.3,-530.6,3886.4,972.5,0,-404.8,1,1035.6,0,838.5,0
3178,158.9000,1,hybrid:ecc,0.8843,0.191,371.7,2586.6,-90.582,1163.7,91.5,-566.2,109.0,-519.2,4738.8,1210.7,4721.2,1450.0,,,planar,-29.9,2089.2,769.9,2086.5,773.3,3084.0,-26.6,3086.7,1172.9,991.4,-557.0,1009.0,1202.1,3871.3,-527.8,3888.8,971.9,0,-404.6,1,1034.0,0,838.5,0
3179,158.9500,1,hybrid:ecc,0.8875,0.190,372.3,2586.5,-90.431,1170.9,93.4,-559.1,106.5,-524.2,4736.3,1205.7,4723.3,1450.0,,,planar,-28.0,2088.1,771.8,2087.5,772.5,3085.0,-27.3,3085.6,1177.7,993.4,-552.3,1006.4,1199.3,3873.3,-530.6,3886.4,972.5,0,-404.8,1,1035.6,0,838.5,0
3180,159.0000,1,hybrid:ecc,0.8849,0.190,371.6,2586.6,-90.589,1163.3,91.4,-566.6,109.1,-519.0,4738.9,1210.9,4721.1,1450.0,,,planar,-30.0,2089.3,769.9,2086.5,773.3,3084.0,-26.6,3086.7,1172.6,991.3,-557.3,1009.1,1202.2,3871.2,-527.7,3888.9,971.9,0,-404.7,1,1033.9,0,838.6,0
3181,159.0500,1,hybrid:ecc,0.8878,0.190,372.2,2586.6,-90.424,1171.1,93.6,-558.9,106.4,-524.6,4736.3,1205.4,4723.5,1450.0,,,planar,-28.0,2088.1,771.8,2087.6,772.5,3085.0,-27.3,3085.6,1177.8,993.6,-552.2,1006.4,1199.1,3873.5,-530.9,3886.3,972.7,0,-405.0,1,1035.6,0,838.6,0
3182,159.1000,1,hybrid:ecc,0.8836,0.194,371.5,2586.7,-90.575,1163.8,91.7,-566.1,109.0,-519.6,4738.8,1210.3,4721.4,1450.0,,,planar,-30.0,2089.3,769.8,2086.7,773.0,3084.1,-26.8,3086.7,1172.9,991.6,-557.0,1009.0,1201.7,3871.5,-528.2,3888.8,972.1,0,-404.8,1,1034.0,0,838.7,0
3183,159.1500,1,hybrid:ecc,0.8864,0.194,372.2,2586.7,-90.417,1171.4,93.8,-558.6,106.4,-524.9,4736.3,1205.1,4723.7,1450.0,,,planar,-28.0,2088.1,771.9,2087.7,772.3,3085.2,-27.5,3085.6,1178.0,993.8,-552.0,1006.4,1198.9,3873.7,-531.0,3886.3,972.8,0,-405.0,1,1035.5,0,838.6,0
3184,159.2000,1,hybrid:ecc,0.8831,0.195,371.6,2586.7,-90.567,1164.3,91.8,-565.7,108.9,-519.8,4738.7,1210.1,4721.5,1450.0,,,planar,-29.9,2089.2,770.0,2086.7,773.1,3084.2,-26.8,3086.7,1173.2,991.7,-556.7,1008.8,1201.7,3871.6,-528.2,3888.7,972.1,0,-404.8,1,1034.0,0,838.6,0
3185,159.2500,1,hybrid:ecc,0.8863,0.194,372.2,2586.7,-90.417,1171.4,93.8,-558.6,106.4,-524.9,4736.3,1205.1,4723.7,1450.0,,,planar,-28.0,2088.1,771.9,2087.7,772.4,3085.2,-27.5,3085.6,1178.0,993.8,-552.0,1006.4,1198.9,3873.7,-531.0,3886.3,972.8,0,-405.0,1,1035.5,0,838.6,0
3186,159.3000,1,hybrid:ecc,0.8831,0.195,371.6,2586.7,-90.567,1164.3,91.8,-565.7,108.9,-519.8,4738.7,1210.1,4721.5,1450.0,,,planar,-29.9,2089.2,770.0,2086.7,773.0,3084.2,-26.8,3086.7,1173.2,991.7,-556.7,1008.8,1201.7,3871.6,-528.2,3888.7,972.1,0,-404.8,1,1034.0,0,838.6,0
3187,159.3500,1,hybrid:ecc,0.8862,0.194,372.2,2586.7,-90.417,1171.4,93.8,-558.6,106.4,-524.9,4736.3,1205.1,4723.7,1450.0,,,planar,-28.0,2088.1,771.9,2087.7,772.4,3085.2,-27.5,3085.6,1178.0,993.8,-552.0,1006.4,1198.9,3873.7,-531.0,3886.3,972.8,0,-405.0,1,1035.5,0,838.6,0
3188,159.4000,1,hybrid:ecc,0.8831,0.194,371.6,2586.7,-90.560,1164.6,91.9,-565.3,108.8,-520.1,4738.5,1209.8,4721.6,1450.0,,,planar,-29.9,2089.2,770.0,2086.8,773.0,3084.2,-26.8,3086.7,1173.4,991.8,-556.5,1008.7,1201.5,3871.7,-528.4,3888.6,972.1,0,-404.8,1,1034.1,0,838.7,0
3189,159.4500,1,hybrid:ecc,0.8863,0.194,372.2,2586.7,-90.417,1171.4,93.8,-558.6,106.4,-524.9,4736.3,1205.1,4723.7,1450.0,,,planar,-28.0,2088.1,771.9,2087.7,772.4,3085.2,-27.5,3085.6,1178.0,993.8,-552.0,1006.4,1198.9,3873.7,-531.0,3886.3,972.8,0,-405.0,1,1035.5,0,838.6,0
3190,159.5000,1,hybrid:ecc,0.8832,0.194,371.6,2586.7,-90.560,1164.6,91.9,-565.3,108.8,-520.1,4738.5,1209.8,4721.6,1450.0,,,planar,-29.9,2089.2,770.0,2086.8,773.0,3084.2,-26.8,3086.7,1173.4,991.8,-556.5,1008.7,1201.5,3871.7,-528.4,3888.6,972.1,0,-404.8,1,1034.1,0,838.7,0
3191,159.5500,1,hybrid:ecc,0.8863,0.194,372.2,2586.7,-90.417,1171.4,93.8,-558.6,106.4,-524.9,4736.3,1205.1,4723.7,1450.0,,,planar,-28.0,2088.1,771.9,2087.7,772.4,3085.2,-27.5,3085.6,1178.0,993.8,-552.0,1006.4,1198.9,3873.7,-531.0,3886.3,972.8,0,-405.0,1,1035.5,0,838.6,0
3192,159.6000,1,hybrid:ecc,0.8829,0.194,371.6,2586.7,-90.560,1164.6,91.9,-565.3,108.8,-520.1,4738.5,1209.8,4721.6,1450.0,,,planar,-29.9,2089.2,770.0,2086.8,773.0,3084.2,-26.8,3086.7,1173.4,991.8,-556.5,1008.7,1201.5,3871.7,-528.4,3888.6,972.1,0,-404.8,1,1034.1,0,838.7,0
3193,159.6500,1,hybrid:ecc,0.8860,0.193,372.2,2586.7,-90.410,1171.7,93.9,-558.2,106.3,-525.1,4736.2,1204.8,4723.8,1450.0,,,planar,-28.0,2088.1,771.9,2087.8,772.3,3085.2,-27.5,3085.6,1178.2,993.9,-551.8,1006.3,1198.7,3873.8,-531.2,3886.2,972.8,0,-405.1,1,1035.6,0,838.6,0
3194,159.7000,1,hybrid:ecc,0.8829,0.194,371.6,2586.7,-90.560,1164.6,91.9,-565.3,108.8,-520.1,4738.5,1209.8,4721.6,1450.0,,,planar,-29.9,2089.2,770.0,2086.8,773.0,3084.2,-26.8,3086.7,1173.4,991.8,-556.5,1008.7,1201.5,3871.7,-528.4,3888.6,972.1,0,-404.8,1,1034.1,0,838.7,0
3195,159.7500,1,hybrid:ecc,0.8861,0.193,372.2,2586.7,-90.410,1171.7,93.9,-558.2,106.3,-525.1,4736.2,1204.8,4723.8,1450.0,,,planar,-28.0,2088.1,771.9,2087.8,772.3,3085.2,-27.5,3085.6,1178.2,993.9,-551.8,1006.3,1198.7,3873.8,-531.2,3886.2,972.8,0,-405.1,1,1035.6,0,838.6,0
3196,159.8000,1,hybrid:ecc,0.8829,0.194,371.6,2586.7,-90.560,1164.6,91.9,-565.3,108.8,-520.1,4738.5,1209.8,4721.6,1450.0,,,planar,-29.9,2089.2,770.0,2086.8,773.0,3084.2,-26.8,3086.7,1173.4,991.8,-556.5,1008.7,1201.5,3871.7,-528.4,3888.6,972.1,0,-404.8,1,1034.1,0,838.7,0
3197,159.8500,1,hybrid:ecc,0.8865,0.193,372.2,2586.7,-90.410,1171.7,93.9,-558.2,106.3,-525.1,4736.2,1204.8,4723.8,1450.0,,,planar,-27.9,2088.1,771.9,2087.8,772.3,3085.2,-27.5,3085.6,1178.2,993.9,-551.8,1006.3,1198.7,3873.8,-531.2,3886.2,972.8,0,-405.1,1,1035.6,0,838.6,0
3198,159.9000,1,hybrid:ecc,0.8834,0.194,371.6,2586.7,-90.560,1164.6,91.9,-565.3,108.8,-520.1,4738.5,1209.8,4721.6,1450.0,,,planar,-29.8,2089.2,770.1,2086.8,773.0,3084.3,-26.8,3086.7,1173.4,991.8,-556.5,1008.7,1201.5,3871.7,-528.4,3888.6,972.1,0,-404.8,1,1034.1,0,838.7,0
3199,159.9500,1,hybrid:ecc,0.8864,0.193,372.2,2586.7,-90.410,1171.7,93.9,-558.2,106.3,-525.1,4736.2,1204.8,4723.8,1450.0,,,planar,-27.9,2088.1,771.9,2087.8,772.3,3085.2,-27.5,3085.6,1178.2,993.9,-551.8,1006.3,1198.7,3873.8,-531.2,3886.2,972.8,0,-405.1,1,1035.6,0,838.6,0
3200,160.0000,1,hybrid:ecc,0.8837,0.195,371.7,2586.7,-90.560,1164.7,91.9,-565.2,108.8,-520.0,4738.5,1209.9,4721.6,1450.0,,,planar,-29.7,2089.2,770.1,2086.8,773.0,3084.3,-26.8,3086.6,1173.5,991.8,-556.5,1008.7,1201.6,3871.7,-528.3,3888.6,972.1,0,-404.7,1,1034.1,0,838.6,0
3201,160.0500,1,hybrid:ecc,0.8867,0.194,372.2,2586.7,-90.410,1171.7,93.9,-558.2,106.3,-525.1,4736.2,1204.8,4723.8,1450.0,,,planar,-27.9,2088.1,771.9,2087.8,772.4,3085.2,-27.5,3085.6,1178.2,993.9,-551.8,1006.3,1198.7,3873.8,-531.2,3886.2,972.8,0,-405.1,1,1035.6,0,838.6,0
3202,160.1000,1,hybrid:ecc,0.8837,0.195,371.7,2586.7,-90.560,1164.7,91.9,-565.2,108.8,-520.0,4738.5,1209.9,4721.6,1450.0,,,planar,-29.7,2089.2,770.1,2086.8,773.0,3084.3,-26.8,3086.6,1173.5,991.8,-556.5,1008.7,1201.6,3871.7,-528.3,3888.6,972.1,0,-404.7,1,1034.1,0,838.6,0
3203,160.1500,1,hybrid:ecc,0.8867,0.194,372.2,2586.7,-90.410,1171.7,93.9,-558.2,106.3,-525.1,4736.2,1204.8,4723.8,1450.0,,,planar,-27.9,2088.1,771.9,2087.8,772.4,3085.2,-27.5,3085.6,1178.2,993.9,-551.8,1006.3,1198.7,3873.8,-531.2,3886.2,972.8,0,-405.1,1,1035.6,0,838.6,0
3204,160.2000,1,hybrid:ecc,0.8855,0.192,371.7,2586.7,-90.560,1164.7,91.9,-565.2,108.8,-520.0,4738.5,1209.9,4721.6,1450.0,,,planar,-29.7,2089.2,770.2,2086.8,773.2,3084.3,-26.7,3086.6,1173.5,991.8,-556.4,1008.7,1201.6,3871.7,-528.3,3888.6,972.1,0,-404.7,1,1034.1,0,838.6,0
3205,160.2500,1,hybrid:ecc,0.8887,0.192,372.4,2586.7,-90.410,1171.9,93.9,-558.0,106.3,-524.9,4736.2,1205.0,4723.8,1450.0,,,planar,-27.8,2088.1,772.1,2087.8,772.5,3085.2,-27.3,3085.6,1178.4,993.9,-551.6,1006.3,1198.9,3873.8,-531.0,3886.2,972.8,0,-404.9,1,1035.6,0,838.4,0
3206,160.3000,1,hybrid:ecc,0.8857,0.192,371.8,2586.7,-90.560,1164.8,91.9,-565.1,108.8,-519.9,4738.5,1210.0,4721.6,1450.0,,,planar,-29.7,2089.2,770.2,2086.8,773.2,3084.2,-26.7,3086.7,1173.6,991.8,-556.3,1008.7,1201.7,3871.7,-528.2,3888.6,972.1,0,-404.6,1,1034.1,0,838.5,0
3207,160.3500,1,hybrid:ecc,0.8888,0.192,372.4,2586.7,-90.410,1171.9,93.9,-558.0,106.3,-524.9,4736.2,1205.0,4723.8,1450.0,,,planar,-27.8,2088.1,772.1,2087.8,772.5,3085.2,-27.4,3085.6,1178.4,993.9,-551.6,1006.3,1198.9,3873.8,-531.0,3886.2,972.8,0,-404.9,1,1035.6,0,838.4,0
3208,160.4000,1,hybrid:ecc,0.8857,0.192,371.8,2586.7,-90.560,1164.8,91.9,-565.1,108.8,-519.9,4738.5,1210.0,4721.6,1450.0,,,planar,-29.6,2089.2,770.2,2086.8,773.1,3084.3,-26.7,3086.6,1173.6,991.8,-556.4,1008.7,1201.7,3871.7,-528.2,3888.6,972.1,0,-404.6,1,1034.1,0,838.5,0
3209,160.4500,1,hybrid:ecc,0.8887,0.192,372.4,2586.7,-90.410,1171.9,93.9,-558.0,106.3,-524.9,4736.2,1205.0,4723.8,1450.0,,,planar,-27.8,2088.1,772.1,2087.8,772.5,3085.2,-27.3,3085.6,1178.4,993.9,-551.6,1006.3,1198.9,3873.8,-531.0,3886.2,972.8,0,-404.9,1,1035.6,0,838.4,0
3210,160.5000,1,hybrid:ecc,0.8857,0.192,371.7,2586.7,-90.560,1164.7,91.9,-565.2,108.8,-520.0,4738.5,1209.9,4721.6,1450.0,,,planar,-29.7,2089.2,770.2,2086.8,773.1,3084.3,-26.7,3086.6,1173.5,991.8,-556.4,1008.7,1201.6,3871.7,-528.3,3888.6,972.1,0,-404.7,1,1034.1,0,838.6,0
3211,160.5500,1,hybrid:ecc,0.8887,0.192,372.4,2586.7,-90.410,1171.9,93.9,-558.0,106.3,-524.9,4736.2,1205.0,4723.8,1450.0,,,planar,-27.8,2088.1,772.1,2087.8,772.5,3085.2,-27.4,3085.6,1178.4,993.9,-551.6,1006.3,1198.9,3873.8,-531.0,3886.2,972.8,0,-404.9,1,1035.6,0,838.4,0
3212,160.6000,1,hybrid:ecc,0.8857,0.192,371.7,2586.7,-90.560,1164.7,91.9,-565.2,108.8,-520.0,4738.5,1209.9,4721.6,1450.0,,,planar,-29.7,2089.2,770.2,2086.8,773.1,3084.3,-26.7,3086.6,1173.5,991.8,-556.4,1008.7,1201.6,3871.7,-528.3,3888.6,972.1,0,-404.7,1,1034.1,0,838.6,0
3213,160.6500,1,hybrid:ecc,0.8887,0.192,372.4,2586.7,-90.410,1171.9,93.9,-558.0,106.3,-524.9,4736.2,1205.0,4723.8,1450.0,,,planar,-27.8,2088.1,772.1,2087.8,772.5,3085.2,-27.4,3085.6,1178.4,993.9,-551.6,1006.3,1198.9,3873.8,-531.0,3886.2,972.8,0,-404.9,1,1035.6,0,838.4,0
3214,160.7000,1,hybrid:ecc,0.8857,0.192,371.7,2586.7,-90.560,1164.7,91.9,-565.2,108.8,-520.0,4738.5,1209.9,4721.6,1450.0,,,planar,-29.7,2089.2,770.1,2086.8,773.2,3084.2,-26.6,3086.7,1173.5,991.8,-556.5,1008.7,1201.6,3871.7,-528.3,3888.6,972.1,0,-404.7,1,1034.1,0,838.6,0
3215,160.7500,1,hybrid:ecc,0.8862,0.197,372.4,2586.7,-90.410,1171.9,93.9,-558.0,106.3,-524.9,4736.2,1205.0,4723.8,1450.0,,,planar,-27.7,2088.1,772.1,2087.8,772.6,3085.2,-27.3,3085.6,1178.4,993.9,-551.6,1006.3,1198.9,3873.8,-531.0,3886.2,972.8,0,-404.9,1,1035.6,0,838.4,0
3216,160.8000,1,hybrid:ecc,0.8839,0.197,372.5,2586.7,-90.431,1171.1,93.6,-558.9,106.7,-524.0,4736.5,1205.9,4723.5,1450.0,,,planar,-27.9,2088.3,772.0,2087.7,772.8,3085.1,-27.1,3085.8,1177.9,993.6,-552.1,1006.6,1199.5,3873.5,-530.4,3886.6,972.7,0,-404.6,1,1035.4,0,838.3,0
3217,160.8500,1,hybrid:ecc,0.8845,0.197,372.4,2586.7,-90.431,1171.0,93.6,-559.0,106.7,-524.1,4736.5,1205.8,4723.5,1450.0,,,planar,-27.9,2088.3,772.0,2087.7,772.8,3085.1,-27.1,3085.7,1177.8,993.6,-552.2,1006.6,1199.4,3873.5,-530.5,3886.6,972.7,0,-404.7,1,1035.4,0,838.4,0
3218,160.9000,1,hybrid:ecc,0.8844,0.198,372.4,2586.7,-90.438,1170.7,93.5,-559.3,106.8,-523.9,4736.6,1206.1,4723.4,1450.0,,,planar,-27.9,2088.3,771.9,2087.6,772.8,3085.1,-27.1,3085.8,1177.6,993.5,-552.4,1006.8,1199.6,3873.4,-530.4,3886.7,972.7,0,-404.7,1,1035.3,0,838.3,0
3219,160.9500,1,hybrid:ecc,0.8846,0.198,372.4,2586.7,-90.438,1170.7,93.5,-559.3,106.8,-523.9,4736.6,1206.1,4723.4,1450.0,,,planar,-27.9,2088.3,771.9,2087.6,772.8,3085.1,-27.1,3085.8,1177.6,993.5,-552.4,1006.8,1199.6,3873.4,-530.4,3886.7,972.7,0,-404.7,1,1035.3,0,838.3,0
3220,161.0000,1,hybrid:ecc,0.8846,0.199,372.4,2586.7,-90.438,1170.7,93.5,-559.3,106.8,-523.9,4736.6,1206.1,4723.4,1450.0,,,planar,-27.9,2088.3,771.9,2087.6,772.8,3085.1,-27.1,3085.8,1177.6,993.5,-552.4,1006.8,1199.6,3873.4,-530.4,3886.7,972.7,0,-404.7,1,1035.3,0,838.3,0
3221,161.0500,1,hybrid:ecc,0.8846,0.197,372.4,2586.7,-90.438,1170.7,93.5,-559.3,106.8,-523.9,4736.6,1206.1,4723.4,1450.0,,,planar,-27.9,2088.3,771.9,2087.6,772.8,3085.1,-27.1,3085.8,1177.6,993.5,-552.4,1006.8,1199.6,3873.4,-530.4,3886.7,972.7,0,-404.7,1,1035.3,0,838.3,0
3222,161.1000,1,hybrid:ecc,0.8827,0.196,371.6,2586.7,-90.596,1163.0,91.4,-566.9,109.4,-518.7,4739.1,1211.2,4721.1,1450.0,,,planar,-30.1,2089.4,769.8,2086.5,773.3,3084.0,-26.5,3086.8,1172.4,991.3,-557.5,1009.3,1202.3,3871.2,-527.6,3889.1,972.0,0,-404.6,1,1033.7,0,838.5,0
3223,161.1500,1,hybrid:ecc,0.8859,0.195,372.3,2586.6,-90.431,1170.9,93.5,-559.1,106.6,-524.2,4736.4,1205.7,4723.4,1450.0,,,planar,-28.0,2088.2,771.8,2087.6,772.6,3085.0,-27.2,3085.7,1177.7,993.5,-552.3,1006.5,1199.3,3873.4,-530.6,3886.5,972.6,0,-404.8,1,1035.5,0,838.5,0
3224,161.2000,1,hybrid:ecc,0.8830,0.196,371.7,2586.7,-90.589,1163.4,91.5,-566.5,109.2,-518.9,4739.0,1211.0,4721.2,1450.0,,,planar,-30.0,2089.4,769.8,2086.6,773.3,3084.0,-26.5,3086.8,1172.7,991.4,-557.2,1009.2,1202.3,3871.3,-527.6,3889.0,972.0,0,-404.6,1,1033.8,0,838.5,0
3225,161.2500,1,hybrid:ecc,0.8860,0.196,372.3,2586.6,-90.431,1170.9,93.5,-559.1,106.6,-524.2,4736.4,1205.7,4723.4,1450.0,,,planar,-28.0,2088.2,771.8,2087.6,772.6,3085.0,-27.2,3085.7,1177.7,993.5,-552.3,1006.5,1199.3,3873.4,-530.6,3886.5,972.6,0,-404.8,1,1035.5,0,838.5,0
3226,161.3000,1,hybrid:ecc,0.8829,0.197,371.7,2586.7,-90.589,1163.4,91.5,-566.5,109.2,-518.9,4739.0,1211.0,4721.2,1450.0,,,planar,-30.0,2089.3,769.8,2086.5,773.3,3084.0,-26.5,3086.8,1172.7,991.4,-557.2,1009.2,1202.3,3871.3,-527.6,3889.0,972.0,0,-404.6,1,1033.8,0,838.5,0
3227,161.3500,1,hybrid:ecc,0.8857,0.195,372.3,2586.6,-90.438,1170.6,93.4,-559.4,106.7,-524.0,4736.5,1206.0,4723.3,1450.0,,,planar,-28.1,2088.2,771.8,2087.5,772.6,3085.0,-27.2,3085.7,1177.5,993.4,-552.5,1006.7,1199.5,3873.3,-530.5,3886.6,972.6,0,-404.8,1,1035.4,0,838.4,0
3228,161.4000,1,hybrid:ecc,0.8827,0.194,371.6,2586.6,-90.596,1163.0,91.3,-566.9,109.3,-518.7,4739.0,1211.2,4721.0,1450.0,,,planar,-30.1,2089.4,769.7,2086.5,773.4,3083.9,-26.5,3086.8,1172.4,991.2,-557.5,1009.2,1202.3,3871.1,-527.6,3889.1,971.9,0,-404.6,1,1033.8,0,838.5,0
3229,161.4500,1,hybrid:ecc,0.8859,0.194,372.3,2586.6,-90.438,1170.6,93.4,-559.4,106.7,-524.0,4736.5,1206.0,4723.3,1450.0,,,planar,-28.1,2088.2,771.8,2087.5,772.7,3085.0,-27.2,3085.7,1177.5,993.4,-552.5,1006.7,1199.5,3873.3,-530.5,3886.6,972.6,0,-404.8,1,1035.4,0,838.4,0
3230,161.5000,1,hybrid:ecc,0.8829,0.194,371.6,2586.6,-90.603,1162.7,91.2,-567.2,109.4,-518.5,4739.1,1211.4,4720.9,1450.0,,,planar,-30.2,2089.4,769.7,2086.4,773.4,3083.9,-26.5,3086.8,1172.2,991.1,-557.7,1009.3,1202.5,3871.0,-527.4,3889.2,971.8,0,-404.6,1,1033.8,0,838.5,0
3231,161.5500,1,hybrid:ecc,0.8859,0.194,372.3,2586.6,-90.438,1170.6,93.4,-559.4,106.7,-524.0,4736.5,1206.0,4723.3,1450.0,,,planar,-28.1,2088.2,771.8,2087.5,772.6,3085.0,-27.2,3085.7,1177.5,993.4,-552.5,1006.7,1199.5,3873.3,-530.5,3886.6,972.6,0,-404.8,1,1035.4,0,838.4,0
3232,161.6000,1,hybrid:ecc,0.8830,0.193,371.6,2586.6,-90.603,1162.7,91.2,-567.2,109.4,-518.5,4739.1,1211.4,4720.9,1450.0,,,planar,-30.2,2089.4,769.7,2086.4,773.4,3083.9,-26.5,3086.8,1172.2,991.1,-557.7,1009.3,1202.5,3871.0,-527.4,3889.2,971.8,0,-404.6,1,1033.8,0,838.5,0
3233,161.6500,1,hybrid:ecc,0.8861,0.193,372.3,2586.6,-90.438,1170.6,93.4,-559.4,106.7,-524.0,4736.5,1206.0,4723.3,1450.0,,,planar,-28.1,2088.2,771.8,2087.5,772.6,3085.0,-27.2,3085.7,1177.5,993.4,-552.5,1006.7,1199.5,3873.3,-530.5,3886.6,972.6,0,-404.8,1,1035.4,0,838.4,0
3234,161.7000,1,hybrid:ecc,0.8835,0.193,371.7,2586.6,-90.589,1163.4,91.4,-566.5,109.1,-518.9,4738.9,1211.0,4721.1,1450.0,,,planar,-30.1,2089.3,769.8,2086.5,773.4,3083.9,-26.5,3086.8,1172.7,991.3,-557.2,1009.1,1202.3,3871.2,-527.6,3888.9,971.9,0,-404.6,1,1033.9,0,838.5,0
3235,161.7500,1,hybrid:ecc,0.8865,0.193,372.3,2586.6,-90.438,1170.6,93.4,-559.4,106.7,-524.0,4736.5,1206.0,4723.3,1450.0,,,planar,-28.1,2088.2,771.8,2087.5,772.7,3085.0,-27.2,3085.7,1177.5,993.4,-552.5,1006.7,1199.5,3873.3,-530.5,3886.6,972.6,0,-404.8,1,1035.4,0,838.4,0
3236,161.8000,1,hybrid:ecc,0.8836,0.193,371.7,2586.6,-90.596,1163.1,91.3,-566.8,109.3,-518.6,4739.0,1211.3,4721.0,1450.0,,,planar,-30.1,2089.4,769.8,2086.5,773.4,3083.9,-26.5,3086.8,1172.5,991.2,-557.4,1009.2,1202.4,3871.1,-527.5,3889.0,971.9,0,-404.5,1,1033.8,0,838.4,0
3237,161.8500,1,hybrid:ecc,0.8865,0.193,372.3,2586.6,-90.438,1170.6,93.4,-559.4,106.7,-524.0,4736.5,1206.0,4723.3,1450.0,,,planar,-28.1,2088.2,771.8,2087.5,772.7,3084.9,-27.2,3085.7,1177.5,993.4,-552.5,1006.7,1199.5,3873.3,-530.5,3886.6,972.6,0,-404.8,1,1035.4,0,838.4,0
3238,161.9000,1,hybrid:ecc,0.8836,0.193,371.7,2586.6,-90.596,1163.1,91.3,-566.8,109.3,-518.6,4739.0,1211.3,4721.0,1450.0,,,planar,-30.1,2089.4,769.8,2086.5,773.4,3083.9,-26.5,3086.8,1172.5,991.2,-557.4,1009.2,1202.4,3871.1,-527.5,3889.0,971.9,0,-404.5,1,1033.8,0,838.4,0
3239,161.9500,1,hybrid:ecc,0.8865,0.193,372.3,2586.6,-90.438,1170.6,93.4,-559.4,106.7,-524.0,4736.5,1206.0,4723.3,1450.0,,,planar,-28.1,2088.2,771.8,2087.5,772.7,3085.0,-27.2,3085.7,1177.5,993.4,-552.5,1006.7,1199.5,3873.3,-530.5,3886.6,972.6,0,-404.8,1,1035.4,0,838.4,0
3240,162.0000,1,hybrid:ecc,0.8838,0.194,371.6,2586.7,-90.596,1163.0,91.4,-566.9,109.4,-518.7,4739.1,1211.2,4721.1,1450.0,,,planar,-30.1,2089.4,769.8,2086.5,773.3,3084.0,-26.5,3086.8,1172.4,991.3,-557.5,1009.3,1202.3,3871.2,-527.6,3889.1,972.0,0,-404.6,1,1033.7,0,838.5,0
